tweet,bias,pos,neg,label
"['better', ':)']",1,3620,38,1.0
"['cool', 'look', ':)']",1,3743,107,1.0
"[':)', 'beauti']",1,3618,13,1.0
"[""i'm"", 'play', 'brain', 'dot', 'braindot']",1,264,395,1.0
"[""that'"", 'fair', 'enough', ':)', 'rush', 'back', 'either']",1,3768,236,1.0
"['brandi', '18', 'fb', 'drop', 'selfi', ':)', 'fun']",1,3659,65,1.0
['follow'],1,381,262,1.0
"['carniv', 'men', 'put', 'mask', 'mask', 'xavier', 'forneret', ':-)']",1,728,15,1.0
"['jennif', 'check', 'site', 'u', 'wanna', 'get', 'free', '50.000', '8', 'ball', 'pool', 'coin', 'thank', ':)']",1,4728,688,1.0
"['beauti', 'edit', 'trish', ':)', 'love', '♥']",1,4045,194,1.0
"['grate', 'happi', ':)', 'post', 'three', 'thing', 'grate', 'today', 'comment']",1,4005,212,1.0
"['love', 'wakeup', 'besid', 'real', 'dirti', 'dirti', 'sex', ':-)']",1,1126,179,1.0
"['lmaooo', 'hot', '😤', '😤', 'like', 'loui', ':)', ""he'"", 'hot']",1,3869,287,1.0
"['gonna', 'throw', 'idea', 'caus', ""they'r"", 'bad', 'inspir', 'think', 'someth', 'much', 'better', ':-)']",1,1026,444,1.0
"['ff', 'best', 'twoof', 'follow', 'gr8', 'wkend', ':)']",1,4069,290,1.0
"['wish', 'could', 'mayb', 'one', 'year', ':)']",1,3827,383,1.0
"['hey', 'guy', ':)']",1,3704,90,1.0
"['think', 'need', 'go', 'bed', 'kind', 'exhaust', 'good', 'night', 'twitter', ':)']",1,4234,610,1.0
"['thank', 'much', '..', 'glad', 'like', '..', ':-)']",1,1933,692,1.0
"['get', 'better', 'time', ':)']",1,3953,436,1.0
"['kind', 'word', 'thank', 'much', 'much', 'good', 'cheltenham', 'area', ':)']",1,4653,519,1.0
"['hi', 'beauti', 'follow', 'pleas', ':)', '9']",1,4273,589,1.0
"['’', 'kale', 'crisp', ':-)', 'ruin', 'good', 'thing']",1,1027,191,1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', '<3', 'love', '<3', 'x37']",1,5600,813,1.0
"['open', 'worldwid', ':)']",1,3582,18,1.0
"['get', 'fuck', 'outta', ':D']",1,862,291,1.0
"['cool', 'guy', 'sfvbeta', 'releas', 'work', ':)']",1,3788,210,1.0
"['realli', 'look', 'vantast', ':)']",1,3785,233,1.0
"['today', 'final', 'time', 'work', 'xcylin', ':D']",1,1005,442,1.0
"['thank', 'bundl', 'show', 'internet', 'price', 'phone', 'realisticli', 'pay', 'net', ':)']",1,4252,193,1.0
"[':)', 'true', 'educ', 'power', 'weapon', 'use', 'chang', 'world', 'nelson', 'mandela']",1,3696,121,1.0
['follow'],1,381,262,1.0
"['recent', 'trip', 'j', 'k', 'total', 'love', ':D', ""that'"", 'chenab', 'flow', 'pakistan', 'incredibleindia']",1,1149,247,1.0
"['teenchoic', 'choiceinternationalartist', 'superjunior', ':)']",1,3596,17,1.0
"['caught', 'first', 'salmon', 'today', ':D']",1,794,136,1.0
"['happi', 'friday', 'check', 'see', 'enjoy', 'super-blend', ':)']",1,4207,191,1.0
"['thank', 'follow', 'get', 'touch', 'like', 'info', 'project', 'youth@bipolaruk.org.uk', ':)']",1,5043,845,1.0
"['pleas', 'go', 'check', 'awesom', ""friend'"", 'stream']",1,356,547,1.0
"['alma', 'mater', ':)', 'highschoolday', 'clientvisit', ':)', 'faith', 'christian', 'school']",1,7153,38,1.0
"['good', 'luck', 'lizaminnelli', 'upcom', 'uk', 'appear', ':-)']",1,970,118,1.0
"['lol', '😄', '😄', 'realli', ""can't"", 'believ', 'beauti', 'girl', 'like', 'singl', ':p']",1,675,647,1.0
"['never', 'listen', 'hill', 'everi', ':-)']",1,774,92,1.0
"['would', 'listen', 'beat', '1', 'went', 'wrong', 'life', ':)']",1,3824,216,1.0
"['haha', ""that'"", 'great', ':)']",1,3859,115,1.0
"['get', 'everyth', 'readi', 'natur', 'pefumeri', 'workshop', 'neal', 'yard', 'covent', 'garden', 'tomorrow', ':)']",1,3867,301,1.0
"['fback', ':)', 'indo', 'harmo']",1,3597,2,1.0
"['americano', ':)']",1,3569,2,1.0
[':-)'],1,692,0,1.0
"['love', 'way', ':)', '<3']",1,4148,221,1.0
"['alway', 'rememb', ':)']",1,3651,75,1.0
"['aww', 'thank', 'beauti', 'pic', ':D']",1,1336,154,1.0
"['head', ':)']",1,3582,25,1.0
"['hi', 'saw', 'u', 'follow', 'thought', 'u', 'might', 'like', 'dark']",1,1218,976,1.0
"['smart', 'handshom', 'cute', 'juga', ':D']",1,662,44,1.0
"['hurray', 'look', 'forward', 'meet', ':)']",1,3769,139,1.0
['follow'],1,381,262,1.0
"['caus', 'hate', 'cours', 'lol', 'cant', 'decid', 'want', 'chang', 'im', 'go', 'take', 'time', 'save', 'mayb', 'travel', ':)']",1,4236,1067,1.0
"['list', ""i'm"", 'still', 'show', ':)']",1,3842,499,1.0
[':)'],1,3568,2,1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1,5226,855,1.0
"['oh', 'awesom', 'thank', 'much', ':)']",1,4372,345,1.0
"['perfect', ':)']",1,3592,4,1.0
"['hiya', 'email', 'web', 'exec', 'loryn.good@lincs-chamber.co.uk', 'abl', 'help', ':)']",1,3653,91,1.0
"[':)', 'enjoy', 'photo', 'mom', 'babi']",1,3692,86,1.0
"['big', 'thx', '4', 'kind', 'support', 'good', 'luck', ':-)']",1,1083,184,1.0
"['china', 'actual', 'girl', 'homosexu', 'love', 'either', 'way', ':D', 'hyungbot']",1,1153,259,1.0
"['caus', 'like', 'lot', ':)']",1,3903,273,1.0
"['give', 'time', 'fam', 'got', 'thing', 'mind', ':-)']",1,1033,368,1.0
"['thank', 'god', 'friday', ':)', 'jgh']",1,4328,138,1.0
"['love', ':)']",1,3968,154,1.0
"['timetunnel', '1982', 'quit', 'sure', 'radio', 'set', 'heart', ':)']",1,3668,86,1.0
"['hiii', 'jack', ':)', 'ili', '✨', '✨', '✨']",1,3590,9,1.0
"['play', 'domino', 'pub', 'got', 'quit', 'heat', 'enjoy', 'though', ':D']",1,854,229,1.0
"['prob', ':)']",1,3573,7,1.0
"['enjoy', 'sorri', 'hastili', 'type', 'messag', ':)']",1,3682,169,1.0
"['ff', 'thank', ':-)']",1,1360,111,1.0
"['say', 'big', 'thank', 'person', 'came', 'idea', 'screenshot', ':-)']",1,1461,236,1.0
"['true', 'pakistani', ':p']",1,160,22,1.0
"[':)', '...', 'mention']",1,3881,342,1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', '<3', 'love', '<3', 'x36']",1,5600,813,1.0
"['3point', 'dreamteam', 'gooo', 'bailey', ':)', 'pbb', '737gold']",1,3581,3,1.0
"['thank', ':)']",1,4188,109,1.0
"['drank', ':)']",1,3570,3,1.0
"['old', 'pic', ':)']",1,3608,33,1.0
['follow'],1,381,262,1.0
"['gotten', 'sleep', '3', '1/2', 'hour', ':)']",1,3675,168,1.0
"['welsh', 'wale', 'today', 'yippe', ':-)']",1,805,109,1.0
"['done', ':)']",1,3622,26,1.0
"['happi', 'birthday', 'babi', '💟', '💟', 'miss', 'much', 'love', 'much', ':)']",1,4486,828,1.0
"['thank', 'bro', ':D', 'x']",1,1345,149,1.0
"['that', 'lord', ':)']",1,3585,17,1.0
"['sweet', ':)']",1,3587,9,1.0
"['like', 'michael', ':)', 'thank', 'kind', 'word', 'cheer', 'em']",1,4492,372,1.0
"['morn', 'realli', ':D', ""u'r"", 'alreadi', 'fun', 'caus', 'weekend', 'right', ':D', 'ure', 'futur', ';)', 'amaz', 'night']",1,1822,406,1.0
"['wait', 'peopl', 'call', 'bigot', ':p']",1,293,147,1.0
"['usual', ':)', 'front', 'back', 'squat']",1,3677,137,1.0
"['much', 'fun', 'realli', 'enjoy', 'hope', 'next', 'contest', 'come', 'soon', ':-)', ':-)', ':-)']",1,2689,589,1.0
"['dobar', 'dan', ':)', 'brand', 'new', 'heavi', 'musicolog', '2015', 'day', '2']",1,4048,262,1.0
"['look', 'like', 'great', 'way', 'spend', 'friday', 'afternoon', 'enjoy', 'marathon', 'iflix', ':)']",1,4361,429,1.0
"['need', 'someon', 'talk', 'alway', ':)', 'keep', 'head']",1,3874,323,1.0
"['offici', 'graduat', ':D']",1,642,6,1.0
"[""i'm"", 'glad', ':D', 'cri', '__']",1,865,393,1.0
"['thank', ':)']",1,4188,109,1.0
"['yep', 'expert', 'bisexu', ':)', 'good', 'luck']",1,3850,115,1.0
"['minal', 'aidzin', 'yo', 'pi', ':D']",1,639,5,1.0
['follow'],1,381,262,1.0
"['plan', 'read', 'brand', 'new', 'cook', 'book', 'figur', 'make', 'dinner', 'tonight', ':)']",1,3934,250,1.0
"['lol', 'tough', 'choic', 'tbh', 'realli', 'like', 'everi', 'song', 'other', ':p']",1,588,473,1.0
"['welcom', '...', ':-)', ':-)']",1,1746,336,1.0
"['chill', 'smu', 'oval', ':D', 'coz', 'basketbal', 'player', 'whahahaha', 'soamaz']",1,647,14,1.0
"['moment', 'decid', 'log', 'onto', 'account', 'year', 'moment', 'saw', 'best', 'thing', 'ever', ':)']",1,3841,233,1.0
"['a5', 'girl', 'wardrob', 'would', 'w', ':)', 'wsalelov']",1,3733,128,1.0
"['new', 'user', ':-)']",1,838,52,1.0
"['welcom', 'back', 'teamr', ':)']",1,3740,129,1.0
"['oh', 'appar', ""i'm"", 'alreadi', 'member', 'lol', 'hope', 'abl', 'come', 'depend', 'time', ':D']",1,1327,924,1.0
"['greatli', 'appreci', ':)']",1,3600,4,1.0
"['hi', 'made', 'chang', 'design', 'hope', 'like', ':)']",1,4213,419,1.0
"['ahhh', 'ye', ':D']",1,707,53,1.0
"['7th', 'cinepambata', 'video', 'festiv', 'complet', 'mechan', 'offici', 'entri', 'form', 'may', 'download']",1,106,61,1.0
"['hello', ':)', 'get', 'youth', 'job', 'opportun', 'follow']",1,4297,523,1.0
['follow'],1,381,262,1.0
"['ur', 'mom', 'get', 'u', 'swisher', 'ur', 'cop', 'monday', ':)']",1,4046,503,1.0
"['song', 'week', 'ducktail', 'surreal', 'exposur', 'sotw']",1,111,83,1.0
"['halesowen', 'blackcountryfair', 'tomorrow', 'follow', 'go', 'come', 'say', 'hello', 'stand', 'high', 'street', ':-)']",1,1469,703,1.0
"['good', 'luck', 'assess', 'today', ':)']",1,3945,217,1.0
"['mental', 'strength', ':D']",1,636,5,1.0
"['look', 'beauti', 'amaz', 'bodi', 'ooz', 'sex', 'appeal', ':)', 'xx']",1,3871,166,1.0
"['home', 'amassiveoverdoseofship', 'latest', 'vid', 'way', '..', 'enjoy', 'visit', 'site', '..', ':)']",1,4032,353,1.0
"['isi', 'chan', ':D']",1,631,1,1.0
"['c', 'note', ':)', 'pkwalasawa']",1,3584,12,1.0
"['stat', 'day', 'arriv', '1', 'new', 'follow', 'unfollow', ':)', 'via']",1,4672,506,1.0
"['thank', 'follow', 'gemma', 'enjoy', 'new', 'orlean', ':)']",1,4789,431,1.0
"['fever', 'final', 'caught', '..', 'geskenya', 'obamainkenya', 'magicalkenya', ':-)', 'greatkenya', 'allgoodthingsk']",1,861,151,1.0
"['funni', 'next', 'anim', 'umaru', ':D']",1,703,50,1.0
"['great', 'singer', ':)']",1,3743,24,1.0
['follow'],1,381,262,1.0
"['look', 'like', 'game', 'ship', 'us', 'got', 'order', ':)']",1,4168,527,1.0
"['take', 'room', 'car', ""i'm"", 'gone', 'cool', ':)']",1,3848,451,1.0
"['go', 'stream', 'soon', ':)']",1,3777,295,1.0
"['thank', ':)']",1,4188,109,1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1,5226,855,1.0
"['hahaha', 'everyon', 'fun', 'stori', 'relat', 'song', 'got', 'label', 'worst', 'batch', 'princip', 'due', ':p']",1,382,243,1.0
"['get', 'stuff', 'like', 'march', 'releas', 'one', 'first', 'start', 'new', 'one', ':)']",1,4544,900,1.0
"['ff', 'top', 'twoof', 'wooftast', 'wkend', 'guy', ':)']",1,3716,74,1.0
"['well', 'receiv', 'necessari', ':)']",1,3658,65,1.0
"['long', 'time', 'see', ':/', ':p']",1,489,339,1.0
"[""i'll"", 'regret', 'rn', 'tomorrow', 'morn', 'whatev', ':)']",1,3812,131,1.0
"['hat', ':D']",1,630,2,1.0
"['thank', ':)']",1,4188,109,1.0
"['never', 'love', 'life', 'success', ':)']",1,4059,248,1.0
"['abstin', ':)']",1,3569,2,1.0
"['wtf', 'never', 'happen', 'moment', 'may', 'may', 'like', ""there'"", 'surpris', 'thrown', ':D']",1,995,420,1.0
"['start', 'middl', 'finish', ':)']",1,3648,67,1.0
"['im', 'back', 'twitter', '..', ':-)']",1,998,389,1.0
"['end', 'happi', ':)']",1,3799,67,1.0
"['love', 'stuff', 'need', 'repeat', 'relentlessli', 'approxim', 'next', '5', 'year', ':)']",1,4173,374,1.0
"['hug', 'mani', ':)']",1,3614,60,1.0
"['oldschool', 'runescap', ':)']",1,3570,2,1.0
"['thank', 'shout', 'wonder', 'weekend', ':)']",1,4310,145,1.0
"['rest', 'day', ':)']",1,3826,172,1.0
"['love', 'daaay', ':D']",1,1030,152,1.0
"['jumma_mubarik', '<3', '<3', '<3', 'frnd', 'stay_bless', ':)', ':)', '—', 'feel', 'bless']",1,7626,265,1.0
"['sens', ':)']",1,3575,2,1.0
"['awww', 'pussycat', ':-)', 'xx']",1,750,41,1.0
"['hope', 'everyth', 'go', 'great', ':-)', 'lol']",1,1229,408,1.0
"['market', 'main', 'launch', 'pretoria', ':)']",1,3585,7,1.0
"['care', 'care', '...', 'fahrinahmad', 'tengkuaaronshah', 'eksperimencinta', ':D']",1,957,371,1.0
"['tykkäsin', 'videosta']",1,2,0,1.0
"['2', 'month', 'wait', 'final', 'hoodi', ':)', 'eeep', 'yay', 'sohappyrightnow']",1,3759,148,1.0
"['mmm', 'c', 'love', 'azz-set', 'babe', ':-)']",1,1112,178,1.0
"['thx', 'feedback', 'glad', 'gain', 'valu', ':)']",1,3645,10,1.0
"['good', 'night', 'love', 'hope', 'peac', 'night', 'rest', 'feel', 'refresh', 'wake', 'sweet', 'dream', ':)']",1,4605,686,1.0
"[""i'll"", 'never', 'get', 'use', 'thank', 'much', ':)']",1,4653,621,1.0
"['thank', 'manthan', 'stay', 'tune', 'us', ':)']",1,4328,176,1.0
"['fresh', 'beauti', 'smile', 'mother', 'determin', 'make', 'day', ':)', 'maxfreshmov']",1,4040,279,1.0
"[""i'm"", 'play', 'brain', 'dot', 'braindot']",1,264,395,1.0
"['pleas', 'jame', 'think', 'beauti', 'girl', 'loneliest', 'tattoo', 'chang', 'life', ':)']",1,3906,456,1.0
"['hi', 'girl', ':)', 'wish', 'happi', 'friday.and', 'magnific', 'fantast', 'w', 'e', '♡', '♥', '♡', '♥']",1,4150,277,1.0
"['achiev', 'togeth', 'thank', 'rashmi', 'time', 'dedic', 'complet', 'inspir', ':)']",1,4345,293,1.0
"['ff', 'happyfriday', 'weekend', 'nearli', ':-)']",1,825,32,1.0
"['retweet', ':)']",1,3603,7,1.0
"['updat', 'soon', ""i'm"", 'sure', 'sign', 'set', 'text', 'alert', ':)', 'da']",1,3915,476,1.0
"['someth', 'new', ':D']",1,800,79,1.0
"['dang', 'rad', 'fanart', ':D']",1,634,2,1.0
"['cheer', 'tgif', ':-)']",1,722,7,1.0
"['massiv', 'congrat', 'niamh', 'fennel', ':)', 'journal', 'graduat', 'land', 'dream', 'job', 'copi', 'past', 'tweet']",1,3732,90,1.0
"['thank', ':)']",1,4188,109,1.0
"['stat', 'day', 'arriv', '5', 'new', 'follow', 'unfollow', ':)', 'via']",1,4615,495,1.0
"['yesss', 'thank', ':D']",1,1254,107,1.0
"['ariana', 'grand', 'selena', 'gomez', 'loui', 'tomlinson', 'rita', 'liam', 'payn', 'caradelevingn', '🌷', 'trade', 'solo', 'dm', ':)']",1,3641,42,1.0
"['tire', 'fine', ':)']",1,3583,58,1.0
"['nope', 'definit', 'still', 'appli', 'year', 'want', ':D', 'iamca']",1,853,426,1.0
"['ah', 'found', 'thank', ':)']",1,4216,138,1.0
"['afti', ':p']",1,138,0,1.0
"['goodmorn', ':)']",1,3576,2,1.0
['follow'],1,381,262,1.0
"['’', 'exactli', 'look', '’', 'go', ':D']",1,962,383,1.0
"['prokabaddi', 'koel', 'mallick', 'recit', 'nation', 'anthem', 'day', '6', ':)']",1,3848,167,1.0
"['yournaturallead', 'youngnaturallead', 'mon', '27juli', 'cumbria', 'uk', ':)', 'flockstar', 'thur', '30juli', 'itv']",1,3584,11,1.0
"['goodmorn', 'goodnight', '...', 'sleeptight', 'haveagoodday', ':)']",1,3891,334,1.0
"['one', 'leg', 'septemb', 'perhap', 'bb', 'promot', 'full', 'album', 'septemb', ':D']",1,810,200,1.0
"['still', 'fulli', 'intend', 'write', 'mani', 'game', 'design', 'possibl', 'attack', 'plan', 'next', '6', 'month', '>:d']",1,270,304,1.0
"['bird', 'come', 'join', 'us', 'littl', 'fun', ':)', 'teamadmicro']",1,3864,199,1.0
"['fridaydownpour', 'hope', 'clear', 'wkend', 'good', 'one', ':)']",1,4084,355,1.0
"['time', 'sleep', ':)']",1,3740,258,1.0
"[""that'"", 'three', 'word', ""that'"", 'rohit', ':D']",1,794,145,1.0
"['gorgeou', 'queen', '...', 'god', ':)']",1,3897,353,1.0
"['long', 'wait', ':)', 'otwolgrandtrail']",1,3677,87,1.0
"['get', 'inspir', 'sheer', 'fact', 'obama', 'beat', 'innumer', 'odd', 'becom', 'us', 'presid', 'ni', 'shauri', 'yako', ':-)', 'memotohat']",1,1055,293,1.0
"['everyon', 'go', 'drop', 'follow', 'stream', ':D']",1,1239,546,1.0
"['happi', 'birthday', 'sunday', ':)', 'hope', 'great', 'day', 'lot', 'pamper', 'love']",1,4909,511,1.0
"[""t'wa"", 'great', 'thank', ':)']",1,4360,131,1.0
"[""i'm"", 'go', 'cabincrew', 'interview', 'langkawi', '1st', 'august', ':)', 'pleas', 'wish', 'luck']",1,4078,951,1.0
"['thank', ':D']",1,1249,107,1.0
"['fulfil', 'fantasi', ':)', '👉']",1,3585,4,1.0
"['cool', 'thank', 'think', 'hope', 'well', ':-)']",1,1635,345,1.0
['follow'],1,381,262,1.0
"['thank', 'much', 'babe', ':D']",1,1347,265,1.0
"['5', 'ex-tweleb', 'side', 'pleas', ':)']",1,3699,298,1.0
"['thank', 'bro', ':D', 'x']",1,1345,149,1.0
"['great', 'day', ':D']",1,1046,171,1.0
"['make', 'much', 'sens', ':D', 'lol']",1,888,284,1.0
"['..', 'wait', ':)']",1,3766,153,1.0
"['ff', 'great', 'weekend', ':)']",1,3862,53,1.0
"['famili', 'friend', ':)']",1,3648,50,1.0
"['apart', 'makeov']",1,3,7,1.0
"['thank', 'welcom', 'hope', 'goe', 'brilliantli', ':)']",1,4410,220,1.0
"['happyyi', 'birthdaaayyy', ':-)']",1,695,0,1.0
"['come', 'kill', ':)']",1,3641,115,1.0
"['hi', 'im', 'interest', 'internship', 'program', 'sadli', 'cant', 'access', 'career', 'page', 'u', 'help', 'issu', ':)']",1,4077,500,1.0
"['sad', 'hear', 'thank', 'much', 'overwhelmingli', 'beauti', 'game', 'thank', 'hard', 'work', ':)']",1,5135,718,1.0
"['aha', 'yesss', 'look', 'forward', 'see', ':)']",1,3925,232,1.0
"['happi', 'friday', 'beaut', ':)', '♬', 'ff']",1,3947,43,1.0
"['love', 'help']",1,441,206,1.0
"['would', 'love', 'win', 'deo', 'faaabul', ':D', 'freebiefriday', 'aluminiumfre', 'stayfresh', 'xx']",1,1179,268,1.0
"['ye', 'john', ':)']",1,3651,50,1.0
"['thank', 'worri', ""i'll"", 'navig', 'blog', 'check', ':)']",1,4380,179,1.0
"['thnk', 'progrmr', ':-)']",1,694,0,1.0
"['bet', 'well', 'get', 'sleep', '9pm', 'shift', '9am', 'quit', 'hard', 'work', 'thank', ':)', 'xx']",1,4711,698,1.0
"['figur', ':-)']",1,697,6,1.0
"['hardli', 'surpris', 'rose', 'inspir', 'much', 'emot', 'poetri', ':)']",1,3683,158,1.0
"['follow', ':)']",1,3949,264,1.0
"['join', 'frequentfly', 'program', ':)']",1,3597,11,1.0
"['alway', 'end', 'break', 'apolog', 'fuck', 'nice', ':-)']",1,917,184,1.0
"['fabul', 'well', 'hope', 'great', 'day', ':-)', 'kb']",1,1337,330,1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1,5226,855,1.0
"['welcom', ':)']",1,3641,7,1.0
"['visit', 'blog']",1,61,14,1.0
"['enjoy', 'londondairi', 'icecream', 'share', 'us', 'experi', ':)']",1,3808,70,1.0
['follow'],1,381,262,1.0
"['luv', 'ur', ':-)']",1,736,28,1.0
"['past', 'hoodi', 'cover', 'lot', 'sin', ':)']",1,3674,37,1.0
"['bet', 'excit', ':)', "":')"", 'xxx', 'good', 'luck', 'hope', 'get', 'number', 'one']",1,4381,625,1.0
"['welcom', 'jim', 'made', 'chuckl', 'train', 'morn', ':-)', 'happi', 'friday']",1,1258,110,1.0
"['shop', 'bit', ':p']",1,173,25,1.0
"['agre', 'haha', ':p']",1,206,35,1.0
"['happi', 'birthday', ""we'r"", 'posit', 'full', 'cake', ':)']",1,3919,108,1.0
"['doh', '500', 'subscrib', 'need', ':)', 'pleas', 'let', 'us', 'know', 'reach', 'number']",1,4084,605,1.0
"[""i'm"", 'good', 'thank', 'hope', 'well', ':-)', 'xx']",1,1997,727,1.0
"['dri', 'hot', 'scorch', 'summer', 'ff', ':)']",1,3663,43,1.0
"['mayb', 'younger', 'woman', 'stamina', 'tom', ':)']",1,3600,40,1.0
"['thing', 'look', 'great', 'either', 'expect', 'anyth', 'less', 'lol', 'least', 'weekend', ':)']",1,4147,299,1.0
"['final', 'get', 'bed', ':)', 'good', 'night', 'tweeti']",1,4127,428,1.0
"['thank', 'guy', ':)']",1,4248,171,1.0
"['fab', 'thank', 'support', ':)']",1,4227,137,1.0
"['realli', 'dont', 'love', 'much', ':)']",1,4149,477,1.0
"['ff', 'follow', '-->', '10', 'loner', 'side', 'pleas', ':)']",1,4130,558,1.0
"['charger', ':)']",1,3570,3,1.0
[':-)'],1,692,0,1.0
"['introduc', 'new', 'word', 'vs', 'alter', 'understand', 'word', 'x', 'spread', 'either', 'big', 'problem', ':)']",1,3908,185,1.0
['follow'],1,381,262,1.0
"['ff', 'wooftast', 'twoof', 'hope', 'supa', 'dupa', 'weekend', ':)']",1,3839,133,1.0
"['near', 'enough', 'dartmoor', ':)']",1,3593,35,1.0
"[""i'm"", 'gonna', 'stay', 'gold', 'colour', 'hope', 'come', 'soon', 'thank', 'anyway', ':)']",1,4702,783,1.0
"['follow', 'back', ':)']",1,4047,386,1.0
"['yay', 'ok', ':D']",1,683,36,1.0
"['someday', ""we'll"", 'know', ':)']",1,3737,142,1.0
"['u', 'r', 'dii', 'n', 'cant', 'forget', 'si', ':)']",1,3811,294,1.0
"['jgh', 'fr', 'smf', 'ft', 'w', 'girl', '<3', ':)']",1,3776,82,1.0
"['mayb', 'get', 'japanes', 'import', 'hello', 'kitti', 'match', 'stationari', ':)']",1,3867,290,1.0
"['weekend', 'draw', 'close', 'plan', ':D']",1,751,64,1.0
"['hi', 'saw', 'u', 'follow', 'thought', 'u', 'might', 'like', 'dark']",1,1218,976,1.0
"['hello', 'twitter', 'account', 'broken', ':)']",1,3678,76,1.0
"['hi', 'thank', 'connect', 'specialis', 'thermal', 'imag', 'survey', '–', 'need', 'us', ':)']",1,4594,300,1.0
"['nice', ':)']",1,3666,21,1.0
"['pleas', 'follow', 'back', ':)', 'x', '10']",1,4232,708,1.0
"['hi', 'want', 'get', 'connect', ':)', 'plan', 'come', 'south', 'korea']",1,4159,628,1.0
"['oh', 'fact', ':p']",1,198,96,1.0
"[""i'd"", 'plan', 'nice', 'scamper', 'slept', 'alarm', 'two', 'hour', 'suppos', 'need', 'sleep', ""ain't"", 'mad', ':)']",1,3907,328,1.0
"['chweina', '...', 'xd', 'jotzh', ':D', 'dude', '...', 'go', 'school', 'wast', 'time', 'twitter']",1,1539,1138,1.0
"['hiya', 'yep', 'show', 'take', 'place', 'complet', 'cover', 'worth', 'bring', 'coat', 'beforehand', 'tho', 'foh', 'outsid', ':-)']",1,868,160,1.0
"['thank', ':)']",1,4188,109,1.0
"['enjoy', 'holiday', ':D']",1,715,29,1.0
"['seen', 'mani', 'menac', 'sinc', 'finish', 'jojo', ':D']",1,707,102,1.0
"['ta', ':)']",1,3570,3,1.0
"['thank', 'alway', 'last', '’', 'back', 'track', ':)', 'hope', 'fantast', 'weekend', ':)']",1,8223,518,1.0
"['make', 'better', 'though', ':-)']",1,862,195,1.0
"['stat', 'day', 'arriv', '1', 'new', 'follow', 'unfollow', ':)', 'via']",1,4672,506,1.0
"['accept', ':)']",1,3569,4,1.0
['follow'],1,381,262,1.0
"['go', 'guy', 'hope', 'enjoy', 'updat', ':)', 'bye', 'admin', 'lukri']",1,4015,418,1.0
"['love', 'day', 'ye', 'stay', 'happi', ':)', '😘']",1,4537,411,1.0
"['day', ':)']",1,3814,151,1.0
"['happi', 'birthday', 'momma', 'bear', 'love', 'much', '❤', '️', 'redid', 'found', 'last', 'pictur', '8th', 'grade', ':)']",1,4475,487,1.0
"['k', ""i'll"", 'text', 'tomorrow', ':-)']",1,849,99,1.0
"['im', ':)', 'x']",1,3691,170,1.0
"['love', 'u', ':p']",1,712,345,1.0
"['nice', 'line', ':-)', ':-)']",1,1488,27,1.0
"['play', 'v.ball', 'atm', ':)']",1,3619,51,1.0
"['appreci', 'recent', 'retweet', 'great', 'friday', ':)']",1,3930,43,1.0
